county,office,district,candidate,incumbent,party,votes,pct
MCCULLOCH,"JUSTICE, SUPREME COURT, PLACE 7",,STACI WILLIAMS,FALSE,DEM,463,13.9
MCCULLOCH,"JUSTICE, SUPREME COURT, PLACE 7",,WILLIAM BRYAN STRANGE III,FALSE,LIB,51,1.53
MCCULLOCH,"JUSTICE, SUPREME COURT, PLACE 7",,Total,,,3330,
MCCULLOCH,"JUSTICE, SUPREME COURT, PLACE 8",,BRETT BUSBY,TRUE,REP,2807,84.34
MCCULLOCH,"JUSTICE, SUPREME COURT, PLACE 8",,GISELA D. TRIANA,FALSE,DEM,455,13.67
MCCULLOCH,"JUSTICE, SUPREME COURT, PLACE 8",,TOM OXFORD,FALSE,LIB,66,1.98
MCCULLOCH,"JUSTICE, SUPREME COURT, PLACE 8",,Total,,,3328,
MCCULLOCH,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,BERT RICHARDSON,TRUE,REP,2857,85.64
MCCULLOCH,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,ELIZABETH DAVIS FRIZELL,FALSE,DEM,479,14.36
MCCULLOCH,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,Total,,,3336,
MCCULLOCH,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,KEVIN PATRICK YEARY,TRUE,REP,2868,86.15
MCCULLOCH,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,TINA CLINTON,FALSE,DEM,461,13.85
MCCULLOCH,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,Total,,,3329,
MCCULLOCH,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,DAVID NEWELL,TRUE,REP,2856,85.95
MCCULLOCH,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,BRANDON BIRMINGHAM,FALSE,DEM,467,14.05
MCCULLOCH,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,Total,,,3323,
MCCULLOCH,"MEMBER, STATE BOARD OF EDUCATION",1,JENNIFER IVEY,FALSE,REP,2836,85.34
MCCULLOCH,"MEMBER, STATE BOARD OF EDUCATION",1,GEORGINA PEREZ,TRUE,DEM,487,14.66
MCCULLOCH,"MEMBER, STATE BOARD OF EDUCATION",1,Total,,,3323,
MCCULLOCH,STATE SENATOR,28,CHARLES PERRY,TRUE,REP,3013,100.0
MCCULLOCH,STATE SENATOR,28,Total,,,3013,
MCCULLOCH,STATE REPRESENTATIVE,59,SHELBY SLAWSON,FALSE,REP,2969,100.0
MCCULLOCH,STATE REPRESENTATIVE,59,Total,,,2969,
MCCULLOCH,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT",,JEFF ROSE,TRUE,REP,2851,85.98
MCCULLOCH,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT",,DARLENE BYRNE,FALSE,DEM,465,14.02
MCCULLOCH,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT",,Total,,,3316,
MCLENNAN,PRESIDENT/VICE-PRESIDENT,,DONALD J. TRUMP/MICHAEL R. PENCE,TRUE,REP,59543,60.84
MCLENNAN,PRESIDENT/VICE-PRESIDENT,,JOSEPH R. BIDEN/KAMALA D. HARRIS,FALSE,DEM,36688,37.49
MCLENNAN,PRESIDENT/VICE-PRESIDENT,,"JO JORGENSEN/JEREMY ""SPIKE"" COHEN",FALSE,LIB,1297,1.33
MCLENNAN,PRESIDENT/VICE-PRESIDENT,,HOWIE HAWKINS/ANGELA WALKER,FALSE,GRE,243,0.25
MCLENNAN,PRESIDENT/VICE-PRESIDENT,,PRESIDENT R. BODDIE/ERIC C. STONEHAM,FALSE,WI,0,0.0
MCLENNAN,PRESIDENT/VICE-PRESIDENT,,BRIAN CARROLL/AMAR PATEL,FALSE,WI,94,0.1
MCLENNAN,PRESIDENT/VICE-PRESIDENT,,TODD CELLA/TIM CELLA,FALSE,WI,1,0.0
MCLENNAN,PRESIDENT/VICE-PRESIDENT,,JESSE CUELLAR/JIMMY MONREAL,FALSE,WI,1,0.0
MCLENNAN,PRESIDENT/VICE-PRESIDENT,,TOM HOEFLING/ANDY PRIOR,FALSE,WI,1,0.0
MCLENNAN,PRESIDENT/VICE-PRESIDENT,,GLORIA LA RIVA/LEONARD PELTIER,FALSE,WI,4,0.0
MCLENNAN,PRESIDENT/VICE-PRESIDENT,,ABRAM LOEB/JENNIFER JAIRALA,FALSE,WI,0,0.0
MCLENNAN,PRESIDENT/VICE-PRESIDENT,,ROBERT MORROW/ANNE BECKETT,FALSE,WI,0,0.0
MCLENNAN,PRESIDENT/VICE-PRESIDENT,,KASEY WELLS/RACHEL WELLS,FALSE,WI,0,0.0
MCLENNAN,PRESIDENT/VICE-PRESIDENT,,Total,,,97872,
MCLENNAN,U. S. SENATOR,,JOHN CORNYN,TRUE,REP,60036,62.45
MCLENNAN,U. S. SENATOR,,"MARY ""MJ"" HEGAR",FALSE,DEM,33439,34.79
MCLENNAN,U. S. SENATOR,,KERRY DOUGLAS MCKENNON,FALSE,LIB,2015,2.1
MCLENNAN,U. S. SENATOR,,DAVID B. COLLINS,FALSE,GRE,636,0.66
MCLENNAN,U. S. SENATOR,,RICARDO TURULLOLS-BONILLA,FALSE,WI,3,0.0
MCLENNAN,U. S. SENATOR,,Total,,,96129,
MCLENNAN,U. S. REPRESENTATIVE,17,PETE SESSIONS,FALSE,REP,59653,62.51
MCLENNAN,U. S. REPRESENTATIVE,17,RICK KENNEDY,FALSE,DEM,33093,34.68
MCLENNAN,U. S. REPRESENTATIVE,17,TED BROWN,FALSE,LIB,2682,2.81
MCLENNAN,U. S. REPRESENTATIVE,17,Total,,,95428,
MCLENNAN,RAILROAD COMMISSIONER,,"JAMES ""JIM"" WRIGHT",FALSE,REP,59273,62.92
MCLENNAN,RAILROAD COMMISSIONER,,CHRYSTA CASTAÑEDA,FALSE,DEM,31537,33.48
MCLENNAN,RAILROAD COMMISSIONER,,MATT STERETT,FALSE,LIB,2307,2.45
MCLENNAN,RAILROAD COMMISSIONER,,"KATIJA ""KAT"" GRUENE",FALSE,GRE,1083,1.15
MCLENNAN,RAILROAD COMMISSIONER,,Total,,,94200,
MCLENNAN,"CHIEF JUSTICE, SUPREME COURT",,NATHAN HECHT,TRUE,REP,58780,62.1
MCLENNAN,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,FALSE,DEM,33503,35.39
MCLENNAN,"CHIEF JUSTICE, SUPREME COURT",,MARK ASH,FALSE,LIB,2378,2.51
MCLENNAN,"CHIEF JUSTICE, SUPREME COURT",,Total,,,94661,
MCLENNAN,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,JANE BLAND,TRUE,REP,61136,64.88
MCLENNAN,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,KATHY CHENG,FALSE,DEM,33097,35.12
MCLENNAN,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,Total,,,94233,
MCLENNAN,"JUSTICE, SUPREME COURT, PLACE 7",,JEFF BOYD,TRUE,REP,59512,63.04
MCLENNAN,"JUSTICE, SUPREME COURT, PLACE 7",,STACI WILLIAMS,FALSE,DEM,32826,34.77
MCLENNAN,"JUSTICE, SUPREME COURT, PLACE 7",,WILLIAM BRYAN STRANGE III,FALSE,LIB,2066,2.19
MCLENNAN,"JUSTICE, SUPREME COURT, PLACE 7",,Total,,,94404,
MCLENNAN,"JUSTICE, SUPREME COURT, PLACE 8",,BRETT BUSBY,TRUE,REP,59537,63.18
MCLENNAN,"JUSTICE, SUPREME COURT, PLACE 8",,GISELA D. TRIANA,FALSE,DEM,32458,34.45
MCLENNAN,"JUSTICE, SUPREME COURT, PLACE 8",,TOM OXFORD,FALSE,LIB,2236,2.37
MCLENNAN,"JUSTICE, SUPREME COURT, PLACE 8",,Total,,,94231,
MCLENNAN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,BERT RICHARDSON,TRUE,REP,60140,63.99
MCLENNAN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,ELIZABETH DAVIS FRIZELL,FALSE,DEM,33842,36.01
MCLENNAN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,Total,,,93982,
MCLENNAN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,KEVIN PATRICK YEARY,TRUE,REP,60447,64.49
MCLENNAN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,TINA CLINTON,FALSE,DEM,33286,35.51
MCLENNAN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,Total,,,93733,
MCLENNAN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,DAVID NEWELL,TRUE,REP,60709,64.88
MCLENNAN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,BRANDON BIRMINGHAM,FALSE,DEM,32863,35.12
MCLENNAN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,Total,,,93572,
MCLENNAN,"MEMBER, STATE BOARD OF EDUCATION",14,SUE MELTON-MALONE,TRUE,REP,60994,65.42
MCLENNAN,"MEMBER, STATE BOARD OF EDUCATION",14,GREG ALVORD,FALSE,DEM,32242,34.58
MCLENNAN,"MEMBER, STATE BOARD OF EDUCATION",14,Total,,,93236,
MCLENNAN,STATE SENATOR,22,BRIAN BIRDWELL,TRUE,REP,61094,64.98
MCLENNAN,STATE SENATOR,22,ROBERT VICK,FALSE,DEM,32919,35.02
MCLENNAN,STATE SENATOR,22,Total,,,94013,
MCLENNAN,STATE REPRESENTATIVE,12,KYLE KACAL,TRUE,REP,14832,100.0
MCLENNAN,STATE REPRESENTATIVE,12,Total,,,14832,
MCLENNAN,STATE REPRESENTATIVE,56,CHARLES &QUOT;DOC&QUOT; ANDERSON,TRUE,REP,49030,67.29
MCLENNAN,STATE REPRESENTATIVE,56,KATHERINE TURNER-PEARSON,FALSE,DEM,23833,32.71
MCLENNAN,STATE REPRESENTATIVE,56,Total,,,72863,
MCLENNAN,"JUSTICE, 10TH COURT OF APPEALS DISTRICT, PLACE 2",,MATT JOHNSON,FALSE,REP,72698,100.0
MCLENNAN,"JUSTICE, 10TH COURT OF APPEALS DISTRICT, PLACE 2",,Total,,,72698,
MCLENNAN,"JUSTICE, 10TH COURT OF APPEALS DISTRICT, PLACE 3 - UNEXPIRED TERM",,JOHN E. NEILL,TRUE,REP,71315,100.0
MCLENNAN,"JUSTICE, 10TH COURT OF APPEALS DISTRICT, PLACE 3 - UNEXPIRED TERM",,Total,,,71315,
MCLENNAN,"DISTRICT JUDGE, 19TH JUDICIAL DISTRICT",,THOMAS WEST,FALSE,REP,71547,100.0
MCLENNAN,"DISTRICT JUDGE, 19TH JUDICIAL DISTRICT",,Total,,,71547,
MCLENNAN,"DISTRICT JUDGE, 74TH JUDICIAL DISTRICT",,GARY COLEY JR,TRUE,REP,71464,100.0
MCLENNAN,"DISTRICT JUDGE, 74TH JUDICIAL DISTRICT",,Total,,,71464,
MCMULLEN,PRESIDENT/VICE-PRESIDENT,,DONALD J. TRUMP/MICHAEL R. PENCE,TRUE,REP,460,89.15
MCMULLEN,PRESIDENT/VICE-PRESIDENT,,JOSEPH R. BIDEN/KAMALA D. HARRIS,FALSE,DEM,53,10.27
MCMULLEN,PRESIDENT/VICE-PRESIDENT,,"JO JORGENSEN/JEREMY ""SPIKE"" COHEN",FALSE,LIB,2,0.39
MCMULLEN,PRESIDENT/VICE-PRESIDENT,,HOWIE HAWKINS/ANGELA WALKER,FALSE,GRE,1,0.19
MCMULLEN,PRESIDENT/VICE-PRESIDENT,,PRESIDENT R. BODDIE/ERIC C. STONEHAM,FALSE,WI,0,0.0
MCMULLEN,PRESIDENT/VICE-PRESIDENT,,BRIAN CARROLL/AMAR PATEL,FALSE,WI,0,0.0
MCMULLEN,PRESIDENT/VICE-PRESIDENT,,TODD CELLA/TIM CELLA,FALSE,WI,0,0.0
MCMULLEN,PRESIDENT/VICE-PRESIDENT,,JESSE CUELLAR/JIMMY MONREAL,FALSE,WI,0,0.0
MCMULLEN,PRESIDENT/VICE-PRESIDENT,,TOM HOEFLING/ANDY PRIOR,FALSE,WI,0,0.0
MCMULLEN,PRESIDENT/VICE-PRESIDENT,,GLORIA LA RIVA/LEONARD PELTIER,FALSE,WI,0,0.0
MCMULLEN,PRESIDENT/VICE-PRESIDENT,,ABRAM LOEB/JENNIFER JAIRALA,FALSE,WI,0,0.0
MCMULLEN,PRESIDENT/VICE-PRESIDENT,,ROBERT MORROW/ANNE BECKETT,FALSE,WI,0,0.0
MCMULLEN,PRESIDENT/VICE-PRESIDENT,,KASEY WELLS/RACHEL WELLS,FALSE,WI,0,0.0
MCMULLEN,PRESIDENT/VICE-PRESIDENT,,Total,,,516,
MCMULLEN,U. S. SENATOR,,JOHN CORNYN,TRUE,REP,454,90.8
MCMULLEN,U. S. SENATOR,,"MARY ""MJ"" HEGAR",FALSE,DEM,43,8.6
MCMULLEN,U. S. SENATOR,,KERRY DOUGLAS MCKENNON,FALSE,LIB,2,0.4
MCMULLEN,U. S. SENATOR,,DAVID B. COLLINS,FALSE,GRE,1,0.2
MCMULLEN,U. S. SENATOR,,RICARDO TURULLOLS-BONILLA,FALSE,WI,0,0.0
MCMULLEN,U. S. SENATOR,,Total,,,500,
MCMULLEN,U. S. REPRESENTATIVE,28,SANDRA WHITTEN,FALSE,REP,392,78.56
MCMULLEN,U. S. REPRESENTATIVE,28,HENRY CUELLAR,TRUE,DEM,107,21.44
MCMULLEN,U. S. REPRESENTATIVE,28,BEKAH CONGDON,FALSE,LIB,0,0.0
MCMULLEN,U. S. REPRESENTATIVE,28,Total,,,499,
MCMULLEN,RAILROAD COMMISSIONER,,"JAMES ""JIM"" WRIGHT",FALSE,REP,438,90.68
MCMULLEN,RAILROAD COMMISSIONER,,CHRYSTA CASTAÑEDA,FALSE,DEM,41,8.49
MCMULLEN,RAILROAD COMMISSIONER,,MATT STERETT,FALSE,LIB,3,0.62
MCMULLEN,RAILROAD COMMISSIONER,,"KATIJA ""KAT"" GRUENE",FALSE,GRE,1,0.21
MCMULLEN,RAILROAD COMMISSIONER,,Total,,,483,
MCMULLEN,"CHIEF JUSTICE, SUPREME COURT",,NATHAN HECHT,TRUE,REP,435,90.81
MCMULLEN,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,FALSE,DEM,42,8.77
MCMULLEN,"CHIEF JUSTICE, SUPREME COURT",,MARK ASH,FALSE,LIB,2,0.42
MCMULLEN,"CHIEF JUSTICE, SUPREME COURT",,Total,,,479,
MCMULLEN,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,JANE BLAND,TRUE,REP,430,90.91
MCMULLEN,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,KATHY CHENG,FALSE,DEM,43,9.09
MCMULLEN,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,Total,,,473,
MCMULLEN,"JUSTICE, SUPREME COURT, PLACE 7",,JEFF BOYD,TRUE,REP,434,91.37
MCMULLEN,"JUSTICE, SUPREME COURT, PLACE 7",,STACI WILLIAMS,FALSE,DEM,39,8.21
MCMULLEN,"JUSTICE, SUPREME COURT, PLACE 7",,WILLIAM BRYAN STRANGE III,FALSE,LIB,2,0.42
MCMULLEN,"JUSTICE, SUPREME COURT, PLACE 7",,Total,,,475,
MCMULLEN,"JUSTICE, SUPREME COURT, PLACE 8",,BRETT BUSBY,TRUE,REP,436,91.79
MCMULLEN,"JUSTICE, SUPREME COURT, PLACE 8",,GISELA D. TRIANA,FALSE,DEM,36,7.58
MCMULLEN,"JUSTICE, SUPREME COURT, PLACE 8",,TOM OXFORD,FALSE,LIB,3,0.63
MCMULLEN,"JUSTICE, SUPREME COURT, PLACE 8",,Total,,,475,
MCMULLEN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,BERT RICHARDSON,TRUE,REP,436,92.18
MCMULLEN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,ELIZABETH DAVIS FRIZELL,FALSE,DEM,37,7.82
MCMULLEN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,Total,,,473,
MCMULLEN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,KEVIN PATRICK YEARY,TRUE,REP,429,92.26
MCMULLEN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,TINA CLINTON,FALSE,DEM,36,7.74
MCMULLEN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,Total,,,465,
MCMULLEN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,DAVID NEWELL,TRUE,REP,435,92.95
MCMULLEN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,BRANDON BIRMINGHAM,FALSE,DEM,33,7.05
MCMULLEN,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,Total,,,468,
MCMULLEN,STATE SENATOR,21,FRANK POMEROY,FALSE,REP,382,78.28
MCMULLEN,STATE SENATOR,21,JUDITH ZAFFIRINI,TRUE,DEM,106,21.72
MCMULLEN,STATE SENATOR,21,Total,,,488,
MCMULLEN,STATE REPRESENTATIVE,31,MARIAN KNOWLTON,FALSE,REP,386,79.59
MCMULLEN,STATE REPRESENTATIVE,31,RYAN GUILLEN,TRUE,DEM,99,20.41
MCMULLEN,STATE REPRESENTATIVE,31,Total,,,485,
MCMULLEN,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,RENEE YANTA,FALSE,REP,431,92.09
MCMULLEN,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,REBECA MARTINEZ,FALSE,DEM,37,7.91
MCMULLEN,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,Total,,,468,
MCMULLEN,"DISTRICT JUDGE, 343RD JUDICIAL DISTRICT",,JANNA K. WHATLEY,TRUE,REP,437,100.0
MCMULLEN,"DISTRICT JUDGE, 343RD JUDICIAL DISTRICT",,Total,,,437,
MCMULLEN,"DISTRICT ATTORNEY, 156TH JUDICIAL DISTRICT",,JOSE ALISEDA,TRUE,REP,421,100.0
MCMULLEN,"DISTRICT ATTORNEY, 156TH JUDICIAL DISTRICT",,Total,,,421,
MEDINA,PRESIDENT/VICE-PRESIDENT,,DONALD J. TRUMP/MICHAEL R. PENCE,TRUE,REP,15642,69.04
MEDINA,PRESIDENT/VICE-PRESIDENT,,JOSEPH R. BIDEN/KAMALA D. HARRIS,FALSE,DEM,6773,29.89
MEDINA,PRESIDENT/VICE-PRESIDENT,,"JO JORGENSEN/JEREMY ""SPIKE"" COHEN",FALSE,LIB,184,0.81
MEDINA,PRESIDENT/VICE-PRESIDENT,,HOWIE HAWKINS/ANGELA WALKER,FALSE,GRE,45,0.2
MEDINA,PRESIDENT/VICE-PRESIDENT,,PRESIDENT R. BODDIE/ERIC C. STONEHAM,FALSE,WI,0,0.0
MEDINA,PRESIDENT/VICE-PRESIDENT,,BRIAN CARROLL/AMAR PATEL,FALSE,WI,8,0.04
MEDINA,PRESIDENT/VICE-PRESIDENT,,TODD CELLA/TIM CELLA,FALSE,WI,0,0.0
MEDINA,PRESIDENT/VICE-PRESIDENT,,JESSE CUELLAR/JIMMY MONREAL,FALSE,WI,0,0.0
MEDINA,PRESIDENT/VICE-PRESIDENT,,TOM HOEFLING/ANDY PRIOR,FALSE,WI,3,0.01
MEDINA,PRESIDENT/VICE-PRESIDENT,,GLORIA LA RIVA/LEONARD PELTIER,FALSE,WI,0,0.0
MEDINA,PRESIDENT/VICE-PRESIDENT,,ABRAM LOEB/JENNIFER JAIRALA,FALSE,WI,1,0.0
MEDINA,PRESIDENT/VICE-PRESIDENT,,ROBERT MORROW/ANNE BECKETT,FALSE,WI,0,0.0
MEDINA,PRESIDENT/VICE-PRESIDENT,,KASEY WELLS/RACHEL WELLS,FALSE,WI,1,0.0
MEDINA,PRESIDENT/VICE-PRESIDENT,,Total,,,22657,
MEDINA,U. S. SENATOR,,JOHN CORNYN,TRUE,REP,15594,70.21
MEDINA,U. S. SENATOR,,"MARY ""MJ"" HEGAR",FALSE,DEM,6207,27.94
MEDINA,U. S. SENATOR,,KERRY DOUGLAS MCKENNON,FALSE,LIB,313,1.41
MEDINA,U. S. SENATOR,,DAVID B. COLLINS,FALSE,GRE,96,0.43
MEDINA,U. S. SENATOR,,RICARDO TURULLOLS-BONILLA,FALSE,WI,2,0.01
MEDINA,U. S. SENATOR,,Total,,,22212,
MEDINA,U. S. REPRESENTATIVE,23,TONY GONZALES,FALSE,REP,15636,70.33
MEDINA,U. S. REPRESENTATIVE,23,GINA ORTIZ JONES,FALSE,DEM,6131,27.58
MEDINA,U. S. REPRESENTATIVE,23,BETO VILLELA,FALSE,LIB,466,2.1
MEDINA,U. S. REPRESENTATIVE,23,Total,,,22233,
MEDINA,RAILROAD COMMISSIONER,,"JAMES ""JIM"" WRIGHT",FALSE,REP,15096,68.69
MEDINA,RAILROAD COMMISSIONER,,CHRYSTA CASTAÑEDA,FALSE,DEM,6288,28.61
MEDINA,RAILROAD COMMISSIONER,,MATT STERETT,FALSE,LIB,388,1.77
MEDINA,RAILROAD COMMISSIONER,,"KATIJA ""KAT"" GRUENE",FALSE,GRE,204,0.93
MEDINA,RAILROAD COMMISSIONER,,Total,,,21976,
MEDINA,"CHIEF JUSTICE, SUPREME COURT",,NATHAN HECHT,TRUE,REP,15179,68.98
MEDINA,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,FALSE,DEM,6388,29.03
MEDINA,"CHIEF JUSTICE, SUPREME COURT",,MARK ASH,FALSE,LIB,437,1.99
MEDINA,"CHIEF JUSTICE, SUPREME COURT",,Total,,,22004,
MEDINA,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,JANE BLAND,TRUE,REP,15616,71.41
MEDINA,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,KATHY CHENG,FALSE,DEM,6253,28.59
MEDINA,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,Total,,,21869,
MEDINA,"JUSTICE, SUPREME COURT, PLACE 7",,JEFF BOYD,TRUE,REP,15185,69.35
MEDINA,"JUSTICE, SUPREME COURT, PLACE 7",,STACI WILLIAMS,FALSE,DEM,6275,28.66
MEDINA,"JUSTICE, SUPREME COURT, PLACE 7",,WILLIAM BRYAN STRANGE III,FALSE,LIB,437,2.0
MEDINA,"JUSTICE, SUPREME COURT, PLACE 7",,Total,,,21897,
MEDINA,"JUSTICE, SUPREME COURT, PLACE 8",,BRETT BUSBY,TRUE,REP,15158,69.47
MEDINA,"JUSTICE, SUPREME COURT, PLACE 8",,GISELA D. TRIANA,FALSE,DEM,6203,28.43
MEDINA,"JUSTICE, SUPREME COURT, PLACE 8",,TOM OXFORD,FALSE,LIB,457,2.09
MEDINA,"JUSTICE, SUPREME COURT, PLACE 8",,Total,,,21818,
MEDINA,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,BERT RICHARDSON,TRUE,REP,15400,70.66
MEDINA,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,ELIZABETH DAVIS FRIZELL,FALSE,DEM,6396,29.34
MEDINA,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,Total,,,21796,
MEDINA,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,KEVIN PATRICK YEARY,TRUE,REP,15480,71.14
MEDINA,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,TINA CLINTON,FALSE,DEM,6279,28.86
MEDINA,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,Total,,,21759,
MEDINA,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,DAVID NEWELL,TRUE,REP,15528,71.5
MEDINA,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,BRANDON BIRMINGHAM,FALSE,DEM,6189,28.5
MEDINA,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,Total,,,21717,
MEDINA,"MEMBER, STATE BOARD OF EDUCATION",1,JENNIFER IVEY,FALSE,REP,15240,70.29
MEDINA,"MEMBER, STATE BOARD OF EDUCATION",1,GEORGINA PEREZ,TRUE,DEM,6442,29.71
MEDINA,"MEMBER, STATE BOARD OF EDUCATION",1,Total,,,21682,
MEDINA,STATE SENATOR,19,PETER P. &QUOT;PETE&QUOT; FLORES,TRUE,REP,15603,70.98
MEDINA,STATE SENATOR,19,ROLAND GUTIERREZ,FALSE,DEM,5811,26.44
MEDINA,STATE SENATOR,19,JO-ANNE VALDIVIA,FALSE,LIB,568,2.58
MEDINA,STATE SENATOR,19,Total,,,21982,
MEDINA,STATE REPRESENTATIVE,53,ANDREW S. MURR,TRUE,REP,15284,70.37
MEDINA,STATE REPRESENTATIVE,53,JOE P. HERRERA,FALSE,DEM,6436,29.63
MEDINA,STATE REPRESENTATIVE,53,Total,,,21720,
MEDINA,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,RENEE YANTA,FALSE,REP,15281,70.34
MEDINA,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,REBECA MARTINEZ,FALSE,DEM,6445,29.66
MEDINA,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,Total,,,21726,
MEDINA,"DISTRICT JUDGE, 454TH JUDICIAL DISTRICT",,DANIEL J. KINDRED,TRUE,REP,17928,100.0
MEDINA,"DISTRICT JUDGE, 454TH JUDICIAL DISTRICT",,Total,,,17928,
MEDINA,CRIMINAL DISTRICT ATTORNEY MEDINA COUNTY,,MARK P. HABY,TRUE,REP,18071,100.0
MEDINA,CRIMINAL DISTRICT ATTORNEY MEDINA COUNTY,,Total,,,18071,
MENARD,PRESIDENT/VICE-PRESIDENT,,DONALD J. TRUMP/MICHAEL R. PENCE,TRUE,REP,823,80.06
MENARD,PRESIDENT/VICE-PRESIDENT,,JOSEPH R. BIDEN/KAMALA D. HARRIS,FALSE,DEM,197,19.16
MENARD,PRESIDENT/VICE-PRESIDENT,,"JO JORGENSEN/JEREMY ""SPIKE"" COHEN",FALSE,LIB,6,0.58
MENARD,PRESIDENT/VICE-PRESIDENT,,HOWIE HAWKINS/ANGELA WALKER,FALSE,GRE,2,0.19
MENARD,PRESIDENT/VICE-PRESIDENT,,PRESIDENT R. BODDIE/ERIC C. STONEHAM,FALSE,WI,0,0.0
MENARD,PRESIDENT/VICE-PRESIDENT,,BRIAN CARROLL/AMAR PATEL,FALSE,WI,0,0.0
MENARD,PRESIDENT/VICE-PRESIDENT,,TODD CELLA/TIM CELLA,FALSE,WI,0,0.0
MENARD,PRESIDENT/VICE-PRESIDENT,,JESSE CUELLAR/JIMMY MONREAL,FALSE,WI,0,0.0
MENARD,PRESIDENT/VICE-PRESIDENT,,TOM HOEFLING/ANDY PRIOR,FALSE,WI,0,0.0
MENARD,PRESIDENT/VICE-PRESIDENT,,GLORIA LA RIVA/LEONARD PELTIER,FALSE,WI,0,0.0
MENARD,PRESIDENT/VICE-PRESIDENT,,ABRAM LOEB/JENNIFER JAIRALA,FALSE,WI,0,0.0
MENARD,PRESIDENT/VICE-PRESIDENT,,ROBERT MORROW/ANNE BECKETT,FALSE,WI,0,0.0
MENARD,PRESIDENT/VICE-PRESIDENT,,KASEY WELLS/RACHEL WELLS,FALSE,WI,0,0.0
MENARD,PRESIDENT/VICE-PRESIDENT,,Total,,,1028,
MENARD,U. S. SENATOR,,JOHN CORNYN,TRUE,REP,797,79.7
MENARD,U. S. SENATOR,,"MARY ""MJ"" HEGAR",FALSE,DEM,189,18.9
MENARD,U. S. SENATOR,,KERRY DOUGLAS MCKENNON,FALSE,LIB,10,1.0
