county,office,district,candidate,party,votes
JIM HOGG,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,573
JIM HOGG,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,116
JIM HOGG,"Justice, Supreme Court, Place 7",,OTHER,OTH,9
JIM WELLS,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,3075
JIM WELLS,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,2309
JIM WELLS,"Justice, Supreme Court, Place 7",,OTHER,OTH,117
JOHNSON,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,5206
JOHNSON,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,22332
JOHNSON,"Justice, Supreme Court, Place 7",,OTHER,OTH,1145
JONES,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,563
JONES,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,2527
JONES,"Justice, Supreme Court, Place 7",,OTHER,OTH,150
KARNES,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,680
KARNES,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1637
KARNES,"Justice, Supreme Court, Place 7",,OTHER,OTH,56
KAUFMAN,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,4919
KAUFMAN,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,14475
KAUFMAN,"Justice, Supreme Court, Place 7",,OTHER,OTH,606
KENDALL,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1747
KENDALL,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,9460
KENDALL,"Justice, Supreme Court, Place 7",,OTHER,OTH,438
KENEDY,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,61
KENEDY,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,49
KENEDY,"Justice, Supreme Court, Place 7",,OTHER,OTH,1
KENT,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,49
KENT,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,219
KENT,"Justice, Supreme Court, Place 7",,OTHER,OTH,14
KERR,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,2544
KERR,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,11376
KERR,"Justice, Supreme Court, Place 7",,OTHER,OTH,623
KIMBLE,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,98
KIMBLE,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1034
KIMBLE,"Justice, Supreme Court, Place 7",,OTHER,OTH,35
KING,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1
KING,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,78
KING,"Justice, Supreme Court, Place 7",,OTHER,OTH,4
KINNEY,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,361
KINNEY,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,664
KINNEY,"Justice, Supreme Court, Place 7",,OTHER,OTH,55
KLEBERG,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,3001
KLEBERG,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,2437
KLEBERG,"Justice, Supreme Court, Place 7",,OTHER,OTH,145
KNOX,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,171
KNOX,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,630
KNOX,"Justice, Supreme Court, Place 7",,OTHER,OTH,28
LAMAR,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,2487
LAMAR,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,7524
LAMAR,"Justice, Supreme Court, Place 7",,OTHER,OTH,344
LAMB,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,287
LAMB,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1697
LAMB,"Justice, Supreme Court, Place 7",,OTHER,OTH,51
LAMPASAS,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,759
LAMPASAS,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,3625
LAMPASAS,"Justice, Supreme Court, Place 7",,OTHER,OTH,178
LA SALLE,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,429
LA SALLE,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,365
LA SALLE,"Justice, Supreme Court, Place 7",,OTHER,OTH,21
LAVACA,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,698
LAVACA,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,4037
LAVACA,"Justice, Supreme Court, Place 7",,OTHER,OTH,114
LEE,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,932
LEE,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,2928
LEE,"Justice, Supreme Court, Place 7",,OTHER,OTH,174
LEON,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,463
LEON,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,3643
LEON,"Justice, Supreme Court, Place 7",,OTHER,OTH,91
LIBERTY,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,2449
LIBERTY,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,9282
LIBERTY,"Justice, Supreme Court, Place 7",,OTHER,OTH,382
LIMESTONE,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,965
LIMESTONE,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,3153
LIMESTONE,"Justice, Supreme Court, Place 7",,OTHER,OTH,101
LIPSCOMB,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,75
LIPSCOMB,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,706
LIPSCOMB,"Justice, Supreme Court, Place 7",,OTHER,OTH,30
LIVE OAK,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,385
LIVE OAK,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1947
LIVE OAK,"Justice, Supreme Court, Place 7",,OTHER,OTH,67
LLANO,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1155
LLANO,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,5531
LLANO,"Justice, Supreme Court, Place 7",,OTHER,OTH,265
LOVING,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,2
LOVING,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,31
LOVING,"Justice, Supreme Court, Place 7",,OTHER,OTH,2
LUBBOCK,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,10127
LUBBOCK,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,34586
LUBBOCK,"Justice, Supreme Court, Place 7",,OTHER,OTH,1721
LYNN,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,202
LYNN,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,892
LYNN,"Justice, Supreme Court, Place 7",,OTHER,OTH,45
MADISON,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,439
MADISON,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1900
MADISON,"Justice, Supreme Court, Place 7",,OTHER,OTH,48
MARION,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,689
MARION,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1464
MARION,"Justice, Supreme Court, Place 7",,OTHER,OTH,55
MARTIN,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,168
MARTIN,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,895
MARTIN,"Justice, Supreme Court, Place 7",,OTHER,OTH,30
MASON,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,216
MASON,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1046
MASON,"Justice, Supreme Court, Place 7",,OTHER,OTH,60
MATAGORDA,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,2008
MATAGORDA,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,4536
MATAGORDA,"Justice, Supreme Court, Place 7",,OTHER,OTH,220
MAVERICK,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,3913
MAVERICK,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1064
MAVERICK,"Justice, Supreme Court, Place 7",,OTHER,OTH,184
MCCULLOCH,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,241
MCCULLOCH,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1384
MCCULLOCH,"Justice, Supreme Court, Place 7",,OTHER,OTH,63
MCLENNAN,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,12332
MCLENNAN,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,29505
MCLENNAN,"Justice, Supreme Court, Place 7",,OTHER,OTH,1380
MCMULLEN,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,28
MCMULLEN,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,194
MCMULLEN,"Justice, Supreme Court, Place 7",,OTHER,OTH,5
MEDINA,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,2421
MEDINA,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,6984
MEDINA,"Justice, Supreme Court, Place 7",,OTHER,OTH,282
MENARD,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,47
MENARD,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,390
MENARD,"Justice, Supreme Court, Place 7",,OTHER,OTH,17
MIDLAND,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,3015
MIDLAND,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,19390
MIDLAND,"Justice, Supreme Court, Place 7",,OTHER,OTH,797
MILAM,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1219
MILAM,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,3384
MILAM,"Justice, Supreme Court, Place 7",,OTHER,OTH,179
MILLS,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,129
MILLS,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1122
MILLS,"Justice, Supreme Court, Place 7",,OTHER,OTH,47
MITCHELL,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,216
MITCHELL,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,890
MITCHELL,"Justice, Supreme Court, Place 7",,OTHER,OTH,41
MONTAGUE,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,769
MONTAGUE,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,5524
MONTAGUE,"Justice, Supreme Court, Place 7",,OTHER,OTH,256
MONTGOMERY,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,16871
MONTGOMERY,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,83407
MONTGOMERY,"Justice, Supreme Court, Place 7",,OTHER,OTH,3001
MOORE,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,295
MOORE,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,2355
MOORE,"Justice, Supreme Court, Place 7",,OTHER,OTH,83
MORRIS,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1004
MORRIS,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1881
MORRIS,"Justice, Supreme Court, Place 7",,OTHER,OTH,100
MOTLEY,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,16
MOTLEY,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,320
MOTLEY,"Justice, Supreme Court, Place 7",,OTHER,OTH,9
NACOGDOCHES,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,2664
NACOGDOCHES,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,8652
NACOGDOCHES,"Justice, Supreme Court, Place 7",,OTHER,OTH,338
NAVARRO,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,2108
NAVARRO,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,6918
NAVARRO,"Justice, Supreme Court, Place 7",,OTHER,OTH,270
NEWTON,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,734
NEWTON,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1968
NEWTON,"Justice, Supreme Court, Place 7",,OTHER,OTH,98
NOLAN,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,493
NOLAN,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1860
NOLAN,"Justice, Supreme Court, Place 7",,OTHER,OTH,129
NUECES,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,24765
NUECES,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,28743
NUECES,"Justice, Supreme Court, Place 7",,OTHER,OTH,2069
OCHILTREE,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,67
OCHILTREE,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1429
OCHILTREE,"Justice, Supreme Court, Place 7",,OTHER,OTH,44
OLDHAM,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,29
OLDHAM,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,498
OLDHAM,"Justice, Supreme Court, Place 7",,OTHER,OTH,21
ORANGE,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,3607
ORANGE,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,12735
ORANGE,"Justice, Supreme Court, Place 7",,OTHER,OTH,516
PALO PINTO,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1016
PALO PINTO,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,4330
PALO PINTO,"Justice, Supreme Court, Place 7",,OTHER,OTH,202
PANOLA,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1049
PANOLA,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,4480
PANOLA,"Justice, Supreme Court, Place 7",,OTHER,OTH,147
PARKER,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,4644
PARKER,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,25468
PARKER,"Justice, Supreme Court, Place 7",,OTHER,OTH,1206
PARMER,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,144
PARMER,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1196
PARMER,"Justice, Supreme Court, Place 7",,OTHER,OTH,29
PECOS,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1246
PECOS,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1632
PECOS,"Justice, Supreme Court, Place 7",,OTHER,OTH,92
POLK,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,2068
POLK,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,7606
POLK,"Justice, Supreme Court, Place 7",,OTHER,OTH,423
POTTER,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,2771
POTTER,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,10258
POTTER,"Justice, Supreme Court, Place 7",,OTHER,OTH,572
PRESIDIO,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,598
PRESIDIO,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,258
PRESIDIO,"Justice, Supreme Court, Place 7",,OTHER,OTH,37
RAINS,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,378
RAINS,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1933
RAINS,"Justice, Supreme Court, Place 7",,OTHER,OTH,72
RANDALL,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,3261
RANDALL,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,23658
RANDALL,"Justice, Supreme Court, Place 7",,OTHER,OTH,979
REAGAN,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,72
REAGAN,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,380
REAGAN,"Justice, Supreme Court, Place 7",,OTHER,OTH,20
REAL,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,143
REAL,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,813
REAL,"Justice, Supreme Court, Place 7",,OTHER,OTH,47
RED RIVER,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,662
RED RIVER,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1853
RED RIVER,"Justice, Supreme Court, Place 7",,OTHER,OTH,76
REEVES,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,608
REEVES,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,504
REEVES,"Justice, Supreme Court, Place 7",,OTHER,OTH,38
REFUGIO,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,785
REFUGIO,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1096
REFUGIO,"Justice, Supreme Court, Place 7",,OTHER,OTH,68
ROBERTS,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,13
ROBERTS,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,300
ROBERTS,"Justice, Supreme Court, Place 7",,OTHER,OTH,10
ROBERTSON,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1776
ROBERTSON,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,2910
ROBERTSON,"Justice, Supreme Court, Place 7",,OTHER,OTH,181
ROCKWALL,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,4032
ROCKWALL,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,15988
ROCKWALL,"Justice, Supreme Court, Place 7",,OTHER,OTH,602
RUNNELS,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,227
RUNNELS,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1914
RUNNELS,"Justice, Supreme Court, Place 7",,OTHER,OTH,86
RUSK,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1874
RUSK,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,8155
RUSK,"Justice, Supreme Court, Place 7",,OTHER,OTH,251
SABINE,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,330
SABINE,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,2206
SABINE,"Justice, Supreme Court, Place 7",,OTHER,OTH,76
SAN AUGUSTINE,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,738
SAN AUGUSTINE,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1725
SAN AUGUSTINE,"Justice, Supreme Court, Place 7",,OTHER,OTH,87
SAN JACINTO,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1504
SAN JACINTO,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,4386
SAN JACINTO,"Justice, Supreme Court, Place 7",,OTHER,OTH,260
SAN PATRICIO,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,4050
SAN PATRICIO,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,6789
SAN PATRICIO,"Justice, Supreme Court, Place 7",,OTHER,OTH,402
SAN SABA,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,139
SAN SABA,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1224
SAN SABA,"Justice, Supreme Court, Place 7",,OTHER,OTH,41
SCHLEICHER,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,239
SCHLEICHER,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,546
SCHLEICHER,"Justice, Supreme Court, Place 7",,OTHER,OTH,24
SCURRY,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,325
SCURRY,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,2388
SCURRY,"Justice, Supreme Court, Place 7",,OTHER,OTH,69
SHACKELFORD,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,43
SHACKELFORD,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,726
SHACKELFORD,"Justice, Supreme Court, Place 7",,OTHER,OTH,16
SHELBY,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1112
SHELBY,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,4003
SHELBY,"Justice, Supreme Court, Place 7",,OTHER,OTH,117
SHERMAN,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,37
SHERMAN,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,491
SHERMAN,"Justice, Supreme Court, Place 7",,OTHER,OTH,25
SMITH,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,10551
SMITH,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,36100
SMITH,"Justice, Supreme Court, Place 7",,OTHER,OTH,1369
SOMERVELL,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,331
SOMERVELL,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1738
SOMERVELL,"Justice, Supreme Court, Place 7",,OTHER,OTH,79
STARR,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,4043
STARR,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,769
STARR,"Justice, Supreme Court, Place 7",,OTHER,OTH,87
STEPHENS,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,175
STEPHENS,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1646
STEPHENS,"Justice, Supreme Court, Place 7",,OTHER,OTH,52
STERLING,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,30
STERLING,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,404
STERLING,"Justice, Supreme Court, Place 7",,OTHER,OTH,16
STONEWALL,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,79
STONEWALL,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,255
STONEWALL,"Justice, Supreme Court, Place 7",,OTHER,OTH,14
SUTTON,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,108
SUTTON,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,599
SUTTON,"Justice, Supreme Court, Place 7",,OTHER,OTH,21
SWISHER,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,331
SWISHER,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,977
SWISHER,"Justice, Supreme Court, Place 7",,OTHER,OTH,54
TARRANT,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,140013
TARRANT,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,211374
TARRANT,"Justice, Supreme Court, Place 7",,OTHER,OTH,13088
TAYLOR,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,3792
TAYLOR,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,18336
TAYLOR,"Justice, Supreme Court, Place 7",,OTHER,OTH,847
TERRELL,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,146
TERRELL,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,197
TERRELL,"Justice, Supreme Court, Place 7",,OTHER,OTH,31
TERRY,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,423
TERRY,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1668
TERRY,"Justice, Supreme Court, Place 7",,OTHER,OTH,78
THROCKMORTON,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,63
THROCKMORTON,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,426
THROCKMORTON,"Justice, Supreme Court, Place 7",,OTHER,OTH,20
TITUS,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1215
TITUS,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,3598
TITUS,"Justice, Supreme Court, Place 7",,OTHER,OTH,152
TOM GREEN,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,3388
TOM GREEN,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,14213
TOM GREEN,"Justice, Supreme Court, Place 7",,OTHER,OTH,646
TRAVIS,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,155596
TRAVIS,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,87899
TRAVIS,"Justice, Supreme Court, Place 7",,OTHER,OTH,16190
TRINITY,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,929
TRINITY,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,2683
TRINITY,"Justice, Supreme Court, Place 7",,OTHER,OTH,131
TYLER,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,904
TYLER,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,3433
TYLER,"Justice, Supreme Court, Place 7",,OTHER,OTH,183
UPSHUR,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1368
UPSHUR,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,6887
UPSHUR,"Justice, Supreme Court, Place 7",,OTHER,OTH,327
UPTON,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,121
UPTON,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,469
UPTON,"Justice, Supreme Court, Place 7",,OTHER,OTH,24
UVALDE,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,2119
UVALDE,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,2737
UVALDE,"Justice, Supreme Court, Place 7",,OTHER,OTH,149
VAL VERDE,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,3768
VAL VERDE,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,2926
VAL VERDE,"Justice, Supreme Court, Place 7",,OTHER,OTH,236
VAN ZANDT,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1630
VAN ZANDT,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,9542
VAN ZANDT,"Justice, Supreme Court, Place 7",,OTHER,OTH,402
VICTORIA,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,4234
VICTORIA,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,12078
VICTORIA,"Justice, Supreme Court, Place 7",,OTHER,OTH,446
WALKER,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,3044
WALKER,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,7461
WALKER,"Justice, Supreme Court, Place 7",,OTHER,OTH,473
WALLER,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,2548
WALLER,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,6288
WALLER,"Justice, Supreme Court, Place 7",,OTHER,OTH,202
WARD,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,514
WARD,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1302
WARD,"Justice, Supreme Court, Place 7",,OTHER,OTH,73
WASHINGTON,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1736
WASHINGTON,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,6706
WASHINGTON,"Justice, Supreme Court, Place 7",,OTHER,OTH,268
WEBB,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,19281
WEBB,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,5255
WEBB,"Justice, Supreme Court, Place 7",,OTHER,OTH,1022
WHARTON,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1983
WHARTON,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,6018
WHARTON,"Justice, Supreme Court, Place 7",,OTHER,OTH,159
WHEELER,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,103
WHEELER,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1131
WHEELER,"Justice, Supreme Court, Place 7",,OTHER,OTH,41
WICHITA,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,4508
WICHITA,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,15620
WICHITA,"Justice, Supreme Court, Place 7",,OTHER,OTH,700
WILBARGER,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,537
WILBARGER,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1966
WILBARGER,"Justice, Supreme Court, Place 7",,OTHER,OTH,72
WILLACY,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1319
WILLACY,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,690
WILLACY,"Justice, Supreme Court, Place 7",,OTHER,OTH,66
WILLIAMSON,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,35908
WILLIAMSON,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,59858
WILLIAMSON,"Justice, Supreme Court, Place 7",,OTHER,OTH,5827
