county,office,district,candidate,party,votes
HUDSPETH,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,128
HUDSPETH,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,222
HUDSPETH,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,34
HUNT,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,3162
HUNT,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,11970
HUNT,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,605
HUTCHINSON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,440
HUTCHINSON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,3828
HUTCHINSON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,160
IRION,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,40
IRION,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,366
IRION,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,19
JACK,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,204
JACK,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1427
JACK,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,40
JACKSON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,454
JACKSON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,2288
JACKSON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,70
JASPER,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1470
JASPER,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,5276
JASPER,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,159
JEFF DAVIS,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,344
JEFF DAVIS,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,525
JEFF DAVIS,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,74
JEFFERSON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,25283
JEFFERSON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,25422
JEFFERSON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,1153
JIM HOGG,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,534
JIM HOGG,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,138
JIM HOGG,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,20
JIM WELLS,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,2938
JIM WELLS,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,2357
JIM WELLS,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,161
JOHNSON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,5156
JOHNSON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,22245
JOHNSON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,1187
JONES,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,587
JONES,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,2486
JONES,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,159
KARNES,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,650
KARNES,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1639
KARNES,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,74
KAUFMAN,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,4860
KAUFMAN,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,14441
KAUFMAN,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,645
KENDALL,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1617
KENDALL,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,9532
KENDALL,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,454
KENEDY,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,53
KENEDY,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,52
KENEDY,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,2
KENT,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,56
KENT,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,210
KENT,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,11
KERR,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,2359
KERR,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,11529
KERR,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,627
KIMBLE,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,100
KIMBLE,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1028
KIMBLE,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,31
KING,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1
KING,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,81
KING,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,2
KINNEY,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,339
KINNEY,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,667
KINNEY,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,65
KLEBERG,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,2663
KLEBERG,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,2569
KLEBERG,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,243
KNOX,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,170
KNOX,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,620
KNOX,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,28
LAMAR,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,2489
LAMAR,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,7434
LAMAR,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,365
LAMB,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,279
LAMB,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1698
LAMB,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,49
LAMPASAS,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,771
LAMPASAS,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,3597
LAMPASAS,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,175
LA SALLE,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,403
LA SALLE,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,366
LA SALLE,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,26
LAVACA,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,722
LAVACA,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,3987
LAVACA,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,132
LEE,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,944
LEE,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,2870
LEE,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,191
LEON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,457
LEON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,3616
LEON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,116
LIBERTY,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,2466
LIBERTY,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,9195
LIBERTY,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,401
LIMESTONE,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,957
LIMESTONE,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,3129
LIMESTONE,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,127
LIPSCOMB,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,76
LIPSCOMB,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,700
LIPSCOMB,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,29
LIVE OAK,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,394
LIVE OAK,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1920
LIVE OAK,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,84
LLANO,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1178
LLANO,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,5521
LLANO,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,243
LOVING,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,3
LOVING,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,31
LOVING,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,1
LUBBOCK,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,9926
LUBBOCK,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,34668
LUBBOCK,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,1765
LYNN,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,219
LYNN,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,843
LYNN,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,38
MADISON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,431
MADISON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1865
MADISON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,92
MARION,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,695
MARION,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1458
MARION,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,50
MARTIN,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,144
MARTIN,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,899
MARTIN,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,41
MASON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,210
MASON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1041
MASON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,64
MATAGORDA,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1958
MATAGORDA,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,4530
MATAGORDA,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,232
MAVERICK,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,3595
MAVERICK,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1218
MAVERICK,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,262
MCCULLOCH,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,241
MCCULLOCH,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1382
MCCULLOCH,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,57
MCLENNAN,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,12340
MCLENNAN,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,29330
MCLENNAN,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,1342
MCMULLEN,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,24
MCMULLEN,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,194
MCMULLEN,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,6
MEDINA,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,2237
MEDINA,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,7065
MEDINA,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,331
MENARD,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,48
MENARD,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,389
MENARD,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,14
MIDLAND,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,2882
MIDLAND,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,19399
MIDLAND,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,812
MILAM,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1249
MILAM,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,3337
MILAM,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,168
MILLS,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,130
MILLS,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1120
MILLS,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,46
MITCHELL,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,217
MITCHELL,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,892
MITCHELL,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,31
MONTAGUE,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,798
MONTAGUE,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,5462
MONTAGUE,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,241
MONTGOMERY,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,16177
MONTGOMERY,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,83726
MONTGOMERY,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,3053
MOORE,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,291
MOORE,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,2341
MOORE,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,91
MORRIS,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1041
MORRIS,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1847
MORRIS,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,83
MOTLEY,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,16
MOTLEY,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,320
MOTLEY,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,10
NACOGDOCHES,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,2671
NACOGDOCHES,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,8580
NACOGDOCHES,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,354
NAVARRO,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,2133
NAVARRO,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,6861
NAVARRO,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,283
NEWTON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,773
NEWTON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1911
NEWTON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,104
NOLAN,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,512
NOLAN,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1830
NOLAN,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,134
NUECES,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,22875
NUECES,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,29408
NUECES,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,2480
OCHILTREE,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,64
OCHILTREE,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1460
OCHILTREE,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,44
OLDHAM,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,39
OLDHAM,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,493
OLDHAM,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,15
ORANGE,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,3704
ORANGE,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,12640
ORANGE,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,546
PALO PINTO,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1007
PALO PINTO,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,4323
PALO PINTO,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,204
PANOLA,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1138
PANOLA,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,4397
PANOLA,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,130
PARKER,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,4634
PARKER,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,25453
PARKER,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,1154
PARMER,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,145
PARMER,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1196
PARMER,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,24
PECOS,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1046
PECOS,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1694
PECOS,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,155
POLK,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,2061
POLK,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,7586
POLK,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,414
POTTER,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,2747
POTTER,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,10236
POTTER,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,573
PRESIDIO,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,554
PRESIDIO,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,269
PRESIDIO,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,42
RAINS,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,394
RAINS,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1917
RAINS,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,63
RANDALL,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,3229
RANDALL,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,23623
RANDALL,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,930
REAGAN,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,63
REAGAN,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,388
REAGAN,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,21
REAL,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,150
REAL,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,811
REAL,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,38
RED RIVER,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,682
RED RIVER,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1802
RED RIVER,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,88
REEVES,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,571
REEVES,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,519
REEVES,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,35
REFUGIO,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,739
REFUGIO,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1107
REFUGIO,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,65
ROBERTS,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,16
ROBERTS,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,296
ROBERTS,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,10
ROBERTSON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1814
ROBERTSON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,2840
ROBERTSON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,161
ROCKWALL,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,3909
ROCKWALL,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,16021
ROCKWALL,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,598
RUNNELS,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,237
RUNNELS,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1889
RUNNELS,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,83
RUSK,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1874
RUSK,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,8115
RUSK,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,267
SABINE,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,401
SABINE,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,2154
SABINE,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,87
SAN AUGUSTINE,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,815
SAN AUGUSTINE,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1665
SAN AUGUSTINE,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,96
SAN JACINTO,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1532
SAN JACINTO,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,4339
SAN JACINTO,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,280
SAN PATRICIO,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,3797
SAN PATRICIO,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,6882
SAN PATRICIO,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,468
SAN SABA,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,152
SAN SABA,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1203
SAN SABA,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,42
SCHLEICHER,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,216
SCHLEICHER,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,556
SCHLEICHER,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,27
SCURRY,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,339
SCURRY,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,2366
SCURRY,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,72
SHACKELFORD,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,51
SHACKELFORD,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,719
SHACKELFORD,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,16
SHELBY,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1117
SHELBY,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,3948
SHELBY,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,122
SHERMAN,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,39
SHERMAN,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,480
SHERMAN,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,22
SMITH,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,10573
SMITH,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,35926
SMITH,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,1385
SOMERVELL,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,324
SOMERVELL,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1731
SOMERVELL,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,76
STARR,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,3894
STARR,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,855
STARR,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,101
STEPHENS,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,183
STEPHENS,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1645
STEPHENS,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,40
STERLING,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,24
STERLING,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,404
STERLING,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,16
STONEWALL,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,96
STONEWALL,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,239
STONEWALL,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,12
SUTTON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,105
SUTTON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,599
SUTTON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,21
SWISHER,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,351
SWISHER,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,928
SWISHER,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,66
TARRANT,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,137750
TARRANT,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,212054
TARRANT,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,12743
TAYLOR,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,3754
TAYLOR,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,18268
TAYLOR,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,854
TERRELL,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,134
TERRELL,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,204
TERRELL,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,25
TERRY,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,417
TERRY,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1655
TERRY,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,81
THROCKMORTON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,72
THROCKMORTON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,416
THROCKMORTON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,19
TITUS,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,280
TITUS,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,3488
TITUS,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,159
TOM GREEN,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,3366
TOM GREEN,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,14208
TOM GREEN,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,622
TRAVIS,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,152834
TRAVIS,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,89158
TRAVIS,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,15391
TRINITY,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,909
TRINITY,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,2677
TRINITY,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,141
