county,office,district,candidate,party,votes
HAMILTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,71
HANSFORD,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,51
HANSFORD,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1074
HANSFORD,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,23
HARDEMAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,132
HARDEMAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,494
HARDEMAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,16
HARDIN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1481
HARDIN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,9563
HARDIN,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,276
HARRIS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,291064
HARRIS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,360909
HARRIS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,15001
HARRISON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,3925
HARRISON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,10140
HARRISON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,373
HARTLEY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,76
HARTLEY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,972
HARTLEY,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,28
HASKELL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,251
HASKELL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,727
HASKELL,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,21
HAYS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,15426
HAYS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,20759
HAYS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,2202
HEMPHILL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,67
HEMPHILL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,677
HEMPHILL,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,28
HENDERSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,3285
HENDERSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,13073
HENDERSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,445
HIDALGO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,49021
HIDALGO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,25141
HIDALGO,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,2382
HILL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1631
HILL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,6788
HILL,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,239
HOCKLEY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,429
HOCKLEY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,3084
HOCKLEY,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,95
HOOD,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2184
HOOD,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,10711
HOOD,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,462
HOPKINS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1576
HOPKINS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,5480
HOPKINS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,198
HOUSTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,903
HOUSTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,3524
HOUSTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,105
HOWARD,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,690
HOWARD,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,3332
HOWARD,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,148
HUDSPETH,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,139
HUDSPETH,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,231
HUDSPETH,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,25
HUNT,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,3132
HUNT,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,12161
HUNT,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,542
HUTCHINSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,424
HUTCHINSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,3871
HUTCHINSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,138
IRION,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,42
IRION,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,366
IRION,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,18
JACK,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,207
JACK,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1441
JACK,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,33
JACKSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,449
JACKSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,2232
JACKSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,42
JASPER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1482
JASPER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,5315
JASPER,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,128
JEFF DAVIS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,338
JEFF DAVIS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,537
JEFF DAVIS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,74
JEFFERSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,25541
JEFFERSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,25744
JEFFERSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,784
JIM HOGG,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,546
JIM HOGG,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,143
JIM HOGG,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,13
JIM WELLS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2950
JIM WELLS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,2397
JIM WELLS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,140
JOHNSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,5114
JOHNSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,22543
JOHNSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,1044
JONES,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,581
JONES,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,2543
JONES,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,120
KARNES,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,647
KARNES,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1659
KARNES,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,60
KAUFMAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,4802
KAUFMAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,14628
KAUFMAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,581
KENDALL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1620
KENDALL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,9636
KENDALL,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,374
KENEDY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,55
KENEDY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,52
KENEDY,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,3
KENT,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,53
KENT,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,217
KENT,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,11
KERR,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2365
KERR,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,11583
KERR,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,599
KIMBLE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,96
KIMBLE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1042
KIMBLE,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,32
KING,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1
KING,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,80
KING,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,2
KINNEY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,336
KINNEY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,690
KINNEY,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,52
KLEBERG,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2681
KLEBERG,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,2631
KLEBERG,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,185
KNOX,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,163
KNOX,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,640
KNOX,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,24
LAMAR,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2470
LAMAR,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,7606
LAMAR,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,313
LAMB,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,275
LAMB,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1728
LAMB,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,37
LAMPASAS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,750
LAMPASAS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,3654
LAMPASAS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,152
LA SALLE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,404
LA SALLE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,375
LA SALLE,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,29
LAVACA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,710
LAVACA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,4071
LAVACA,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,89
LEE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,928
LEE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,2948
LEE,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,152
LEON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,483
LEON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,3635
LEON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,78
LIBERTY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2460
LIBERTY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,9316
LIBERTY,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,355
LIMESTONE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,969
LIMESTONE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,3167
LIMESTONE,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,82
LIPSCOMB,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,73
LIPSCOMB,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,717
LIPSCOMB,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,22
LIVE OAK,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,379
LIVE OAK,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1951
LIVE OAK,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,67
LLANO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1146
LLANO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,5564
LLANO,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,226
LOVING,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,4
LOVING,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,30
LOVING,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,3
LUBBOCK,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,9845
LUBBOCK,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,35010
LUBBOCK,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,1548
LYNN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,217
LYNN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,895
LYNN,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,25
MADISON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,439
MADISON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1912
MADISON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,36
MARION,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,693
MARION,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1471
MARION,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,47
MARTIN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,144
MARTIN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,922
MARTIN,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,30
MASON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,207
MASON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1054
MASON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,62
MATAGORDA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1945
MATAGORDA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,4612
MATAGORDA,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,189
MAVERICK,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,3624
MAVERICK,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1288
MAVERICK,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,200
MCCULLOCH,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,237
MCCULLOCH,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1385
MCCULLOCH,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,63
MCLENNAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,12458
MCLENNAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,29584
MCLENNAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,1188
MCMULLEN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,25
MCMULLEN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,195
MCMULLEN,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,7
MEDINA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2222
MEDINA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,7164
MEDINA,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,297
MENARD,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,50
MENARD,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,389
MENARD,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,13
MIDLAND,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2856
MIDLAND,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,19597
MIDLAND,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,739
MILAM,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1262
MILAM,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,3380
MILAM,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,144
MILLS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,122
MILLS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1137
MILLS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,41
MITCHELL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,210
MITCHELL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,914
MITCHELL,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,29
MONTAGUE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,801
MONTAGUE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,5538
MONTAGUE,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,213
MONTGOMERY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,16283
MONTGOMERY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,84192
MONTGOMERY,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,2805
MOORE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,280
MOORE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,2376
MOORE,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,75
MORRIS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1009
MORRIS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1877
MORRIS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,87
MOTLEY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,16
MOTLEY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,320
MOTLEY,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,8
NACOGDOCHES,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2665
NACOGDOCHES,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,8675
NACOGDOCHES,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,336
NAVARRO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2149
NAVARRO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,6904
NAVARRO,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,236
NEWTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,779
NEWTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1946
NEWTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,79
NOLAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,506
NOLAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1886
NOLAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,97
NUECES,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,23220
NUECES,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,29983
NUECES,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,1980
OCHILTREE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,62
OCHILTREE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1453
OCHILTREE,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,27
OLDHAM,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,31
OLDHAM,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,508
OLDHAM,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,11
ORANGE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,3611
ORANGE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,12751
ORANGE,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,448
PALO PINTO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1003
PALO PINTO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,4358
PALO PINTO,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,184
PANOLA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1063
PANOLA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,4509
PANOLA,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,111
PARKER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,4649
PARKER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,25644
PARKER,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,1027
PARMER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,132
PARMER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1221
PARMER,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,24
PECOS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1002
PECOS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1752
PECOS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,78
POLK,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2045
POLK,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,7737
POLK,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,328
POTTER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2726
POTTER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,10360
POTTER,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,505
PRESIDIO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,566
PRESIDIO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,281
PRESIDIO,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,34
RAINS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,378
RAINS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1954
RAINS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,61
RANDALL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,3195
RANDALL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,23794
RANDALL,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,886
REAGAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,65
REAGAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,385
REAGAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,20
REAL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,148
REAL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,821
REAL,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,35
RED RIVER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,663
RED RIVER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1878
