county,office,district,candidate,party,votes
MCMULLEN,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,197
MCMULLEN,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,25
MEDINA,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,7341
MEDINA,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,1359
MENARD,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,383
MENARD,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,46
MIDLAND,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,19624
MIDLAND,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,2372
MILAM,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,3494
MILAM,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,658
MILLS,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1127
MILLS,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,113
MITCHELL,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,891
MITCHELL,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,185
MONTAGUE,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,5420
MONTAGUE,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,758
MONTGOMERY,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,86025
MONTGOMERY,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,10823
MOORE,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,2334
MOORE,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,268
MORRIS,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1955
MORRIS,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,417
MOTLEY,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,318
MOTLEY,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,20
NACOGDOCHES,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,8742
NACOGDOCHES,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,1487
NAVARRO,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,7103
NAVARRO,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,1057
NEWTON,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,2062
NEWTON,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,305
NOLAN,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1837
NOLAN,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,512
NUECES,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,32630
NUECES,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,12312
OCHILTREE,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1433
OCHILTREE,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,85
OLDHAM,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,494
OLDHAM,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,42
ORANGE,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,13286
ORANGE,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,1800
PALO PINTO,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,4351
PALO PINTO,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,774
PANOLA,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,4561
PANOLA,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,468
PARKER,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,25655
PARKER,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,3787
PARMER,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1206
PARMER,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,104
PECOS,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1951
PECOS,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,637
POLK,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,7873
POLK,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,1300
POTTER,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,10306
POTTER,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,2160
PRESIDIO,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,307
PRESIDIO,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,159
RAINS,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1960
RAINS,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,218
RANDALL,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,23589
RANDALL,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,3318
REAGAN,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,388
REAGAN,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,58
REAL,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,822
REAL,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,130
RED RIVER,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1904
RED RIVER,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,307
REEVES,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,565
REEVES,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,268
REFUGIO,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1236
REFUGIO,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,282
ROBERTS,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,293
ROBERTS,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,23
ROBERTSON,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,3114
ROBERTSON,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,5213
ROCKWALL,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,16320
ROCKWALL,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,2477
RUNNELS,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1854
RUNNELS,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,279
RUSK,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,8280
RUSK,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,893
SABINE,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,2218
SABINE,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,234
SAN AUGUSTINE,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1789
SAN AUGUSTINE,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,402
SAN JACINTO,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,4644
SAN JACINTO,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,821
SAN PATRICIO,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,7340
SAN PATRICIO,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,1762
SAN SABA,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1198
SAN SABA,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,135
SCHLEICHER,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,573
SCHLEICHER,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,163
SCURRY,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,2331
SCURRY,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,316
SHACKELFORD,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,677
SHACKELFORD,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,113
SHELBY,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,4151
SHELBY,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,464
SHERMAN,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,481
SHERMAN,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,54
SMITH,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,36603
SMITH,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,5370
SOMERVELL,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1739
SOMERVELL,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,274
STARR,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1139
STARR,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,770
STEPHENS,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1584
STEPHENS,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,221
STERLING,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,405
STERLING,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,34
STONEWALL,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,242
STONEWALL,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,75
SUTTON,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,596
SUTTON,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,74
SWISHER,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,975
SWISHER,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,240
TARRANT,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,220663
TARRANT,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,66574
TAYLOR,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,18276
TAYLOR,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,3395
TERRELL,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,234
TERRELL,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,86
TERRY,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1727
TERRY,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,293
THROCKMORTON,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,410
THROCKMORTON,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,65
TITUS,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,3707
TITUS,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,597
TOM GREEN,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,14425
TOM GREEN,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,2459
TRAVIS,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,100008
TRAVIS,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,108441
TRINITY,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,2813
TRINITY,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,464
TYLER,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,3579
TYLER,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,512
UPSHUR,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,6941
UPSHUR,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,916
UPTON,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,486
UPTON,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,88
UVALDE,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,3006
UVALDE,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,847
VAL VERDE,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,3609
VAL VERDE,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,1745
VAN ZANDT,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,9657
VAN ZANDT,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,1172
VICTORIA,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,12655
VICTORIA,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,2018
WALKER,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,7860
WALKER,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,1914
WALLER,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,6305
WALLER,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,1128
WARD,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1367
WARD,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,270
WASHINGTON,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,6890
WASHINGTON,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,867
WEBB,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,9568
WEBB,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,10294
WHARTON,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,6264
WHARTON,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,798
WHEELER,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1122
WHEELER,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,106
WICHITA,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,15768
WICHITA,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,2752
WILBARGER,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,1965
WILBARGER,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,358
WILLACY,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,884
WILLACY,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,557
WILLIAMSON,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,63573
WILLIAMSON,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,25242
WILSON,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,7529
WILSON,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,1548
WINKLER,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,759
WINKLER,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,110
WISE,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,10104
WISE,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,1571
WOOD,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,9580
WOOD,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,801
YOAKUM,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,945
YOAKUM,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,85
YOUNG,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,4365
YOUNG,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,546
ZAPATA,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,420
ZAPATA,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,242
ZAVALA,"Judge, Court of Criminal Appeals Place 4",,Kevin Patrick Yeary,REP,346
ZAVALA,"Judge, Court of Criminal Appeals Place 4",,OTHER,OTH,279
