county,office,district,candidate,party,votes
LAMB,Comptroller of Public Accounts,,Glenn Hegar,REP,1695
LAMB,Comptroller of Public Accounts,,OTHER,OTH,49
LAMPASAS,Comptroller of Public Accounts,,Mike Collier,DEM,814
LAMPASAS,Comptroller of Public Accounts,,Glenn Hegar,REP,3557
LAMPASAS,Comptroller of Public Accounts,,OTHER,OTH,180
LA SALLE,Comptroller of Public Accounts,,Mike Collier,DEM,409
LA SALLE,Comptroller of Public Accounts,,Glenn Hegar,REP,368
LA SALLE,Comptroller of Public Accounts,,OTHER,OTH,32
LAVACA,Comptroller of Public Accounts,,Mike Collier,DEM,669
LAVACA,Comptroller of Public Accounts,,Glenn Hegar,REP,4199
LAVACA,Comptroller of Public Accounts,,OTHER,OTH,97
LEE,Comptroller of Public Accounts,,Mike Collier,DEM,1007
LEE,Comptroller of Public Accounts,,Glenn Hegar,REP,2887
LEE,Comptroller of Public Accounts,,OTHER,OTH,180
LEON,Comptroller of Public Accounts,,Mike Collier,DEM,510
LEON,Comptroller of Public Accounts,,Glenn Hegar,REP,3614
LEON,Comptroller of Public Accounts,,OTHER,OTH,87
LIBERTY,Comptroller of Public Accounts,,Mike Collier,DEM,2644
LIBERTY,Comptroller of Public Accounts,,Glenn Hegar,REP,9175
LIBERTY,Comptroller of Public Accounts,,OTHER,OTH,385
LIMESTONE,Comptroller of Public Accounts,,Mike Collier,DEM,1021
LIMESTONE,Comptroller of Public Accounts,,Glenn Hegar,REP,3122
LIMESTONE,Comptroller of Public Accounts,,OTHER,OTH,109
LIPSCOMB,Comptroller of Public Accounts,,Mike Collier,DEM,95
LIPSCOMB,Comptroller of Public Accounts,,Glenn Hegar,REP,704
LIPSCOMB,Comptroller of Public Accounts,,OTHER,OTH,25
LIVE OAK,Comptroller of Public Accounts,,Mike Collier,DEM,398
LIVE OAK,Comptroller of Public Accounts,,Glenn Hegar,REP,1932
LIVE OAK,Comptroller of Public Accounts,,OTHER,OTH,84
LLANO,Comptroller of Public Accounts,,Mike Collier,DEM,1275
LLANO,Comptroller of Public Accounts,,Glenn Hegar,REP,5442
LLANO,Comptroller of Public Accounts,,OTHER,OTH,268
LOVING,Comptroller of Public Accounts,,Mike Collier,DEM,8
LOVING,Comptroller of Public Accounts,,Glenn Hegar,REP,29
LOVING,Comptroller of Public Accounts,,OTHER,OTH,1
LUBBOCK,Comptroller of Public Accounts,,Mike Collier,DEM,10266
LUBBOCK,Comptroller of Public Accounts,,Glenn Hegar,REP,34474
LUBBOCK,Comptroller of Public Accounts,,OTHER,OTH,1885
LYNN,Comptroller of Public Accounts,,Mike Collier,DEM,235
LYNN,Comptroller of Public Accounts,,Glenn Hegar,REP,886
LYNN,Comptroller of Public Accounts,,OTHER,OTH,25
MADISON,Comptroller of Public Accounts,,Mike Collier,DEM,463
MADISON,Comptroller of Public Accounts,,Glenn Hegar,REP,1872
MADISON,Comptroller of Public Accounts,,OTHER,OTH,49
MARION,Comptroller of Public Accounts,,Mike Collier,DEM,702
MARION,Comptroller of Public Accounts,,Glenn Hegar,REP,1446
MARION,Comptroller of Public Accounts,,OTHER,OTH,66
MARTIN,Comptroller of Public Accounts,,Mike Collier,DEM,175
MARTIN,Comptroller of Public Accounts,,Glenn Hegar,REP,883
MARTIN,Comptroller of Public Accounts,,OTHER,OTH,36
MASON,Comptroller of Public Accounts,,Mike Collier,DEM,234
MASON,Comptroller of Public Accounts,,Glenn Hegar,REP,1044
MASON,Comptroller of Public Accounts,,OTHER,OTH,63
MATAGORDA,Comptroller of Public Accounts,,Mike Collier,DEM,1990
MATAGORDA,Comptroller of Public Accounts,,Glenn Hegar,REP,4695
MATAGORDA,Comptroller of Public Accounts,,OTHER,OTH,203
MAVERICK,Comptroller of Public Accounts,,Mike Collier,DEM,3646
MAVERICK,Comptroller of Public Accounts,,Glenn Hegar,REP,1120
MAVERICK,Comptroller of Public Accounts,,OTHER,OTH,294
MCCULLOCH,Comptroller of Public Accounts,,Mike Collier,DEM,267
MCCULLOCH,Comptroller of Public Accounts,,Glenn Hegar,REP,1386
MCCULLOCH,Comptroller of Public Accounts,,OTHER,OTH,54
MCLENNAN,Comptroller of Public Accounts,,Mike Collier,DEM,13023
MCLENNAN,Comptroller of Public Accounts,,Glenn Hegar,REP,28919
MCLENNAN,Comptroller of Public Accounts,,OTHER,OTH,1452
MCMULLEN,Comptroller of Public Accounts,,Mike Collier,DEM,32
MCMULLEN,Comptroller of Public Accounts,,Glenn Hegar,REP,196
MCMULLEN,Comptroller of Public Accounts,,OTHER,OTH,6
MEDINA,Comptroller of Public Accounts,,Mike Collier,DEM,2331
MEDINA,Comptroller of Public Accounts,,Glenn Hegar,REP,7040
MEDINA,Comptroller of Public Accounts,,OTHER,OTH,340
MENARD,Comptroller of Public Accounts,,Mike Collier,DEM,55
MENARD,Comptroller of Public Accounts,,Glenn Hegar,REP,390
MENARD,Comptroller of Public Accounts,,OTHER,OTH,16
MIDLAND,Comptroller of Public Accounts,,Mike Collier,DEM,3100
MIDLAND,Comptroller of Public Accounts,,Glenn Hegar,REP,19375
MIDLAND,Comptroller of Public Accounts,,OTHER,OTH,804
MILAM,Comptroller of Public Accounts,,Mike Collier,DEM,1354
MILAM,Comptroller of Public Accounts,,Glenn Hegar,REP,3283
MILAM,Comptroller of Public Accounts,,OTHER,OTH,178
MILLS,Comptroller of Public Accounts,,Mike Collier,DEM,167
MILLS,Comptroller of Public Accounts,,Glenn Hegar,REP,1104
MILLS,Comptroller of Public Accounts,,OTHER,OTH,44
MITCHELL,Comptroller of Public Accounts,,Mike Collier,DEM,243
MITCHELL,Comptroller of Public Accounts,,Glenn Hegar,REP,882
MITCHELL,Comptroller of Public Accounts,,OTHER,OTH,31
MONTAGUE,Comptroller of Public Accounts,,Mike Collier,DEM,908
MONTAGUE,Comptroller of Public Accounts,,Glenn Hegar,REP,5432
MONTAGUE,Comptroller of Public Accounts,,OTHER,OTH,242
MONTGOMERY,Comptroller of Public Accounts,,Mike Collier,DEM,17765
MONTGOMERY,Comptroller of Public Accounts,,Glenn Hegar,REP,82942
MONTGOMERY,Comptroller of Public Accounts,,OTHER,OTH,3044
MOORE,Comptroller of Public Accounts,,Mike Collier,DEM,302
MOORE,Comptroller of Public Accounts,,Glenn Hegar,REP,2336
MOORE,Comptroller of Public Accounts,,OTHER,OTH,95
MORRIS,Comptroller of Public Accounts,,Mike Collier,DEM,1081
MORRIS,Comptroller of Public Accounts,,Glenn Hegar,REP,1790
MORRIS,Comptroller of Public Accounts,,OTHER,OTH,94
MOTLEY,Comptroller of Public Accounts,,Mike Collier,DEM,23
MOTLEY,Comptroller of Public Accounts,,Glenn Hegar,REP,314
MOTLEY,Comptroller of Public Accounts,,OTHER,OTH,10
NACOGDOCHES,Comptroller of Public Accounts,,Mike Collier,DEM,2766
NACOGDOCHES,Comptroller of Public Accounts,,Glenn Hegar,REP,8609
NACOGDOCHES,Comptroller of Public Accounts,,OTHER,OTH,378
NAVARRO,Comptroller of Public Accounts,,Mike Collier,DEM,2253
NAVARRO,Comptroller of Public Accounts,,Glenn Hegar,REP,6826
NAVARRO,Comptroller of Public Accounts,,OTHER,OTH,285
NEWTON,Comptroller of Public Accounts,,Mike Collier,DEM,818
NEWTON,Comptroller of Public Accounts,,Glenn Hegar,REP,1891
NEWTON,Comptroller of Public Accounts,,OTHER,OTH,102
NOLAN,Comptroller of Public Accounts,,Mike Collier,DEM,572
NOLAN,Comptroller of Public Accounts,,Glenn Hegar,REP,1849
NOLAN,Comptroller of Public Accounts,,OTHER,OTH,109
NUECES,Comptroller of Public Accounts,,Mike Collier,DEM,24190
NUECES,Comptroller of Public Accounts,,Glenn Hegar,REP,28560
NUECES,Comptroller of Public Accounts,,OTHER,OTH,2526
OCHILTREE,Comptroller of Public Accounts,,Mike Collier,DEM,82
OCHILTREE,Comptroller of Public Accounts,,Glenn Hegar,REP,1427
OCHILTREE,Comptroller of Public Accounts,,OTHER,OTH,38
OLDHAM,Comptroller of Public Accounts,,Mike Collier,DEM,43
OLDHAM,Comptroller of Public Accounts,,Glenn Hegar,REP,486
OLDHAM,Comptroller of Public Accounts,,OTHER,OTH,17
ORANGE,Comptroller of Public Accounts,,Mike Collier,DEM,3959
ORANGE,Comptroller of Public Accounts,,Glenn Hegar,REP,12310
ORANGE,Comptroller of Public Accounts,,OTHER,OTH,551
PALO PINTO,Comptroller of Public Accounts,,Mike Collier,DEM,1113
PALO PINTO,Comptroller of Public Accounts,,Glenn Hegar,REP,4269
PALO PINTO,Comptroller of Public Accounts,,OTHER,OTH,199
PANOLA,Comptroller of Public Accounts,,Mike Collier,DEM,1118
PANOLA,Comptroller of Public Accounts,,Glenn Hegar,REP,4448
PANOLA,Comptroller of Public Accounts,,OTHER,OTH,135
PARKER,Comptroller of Public Accounts,,Mike Collier,DEM,4930
PARKER,Comptroller of Public Accounts,,Glenn Hegar,REP,25279
PARKER,Comptroller of Public Accounts,,OTHER,OTH,1202
PARMER,Comptroller of Public Accounts,,Mike Collier,DEM,157
PARMER,Comptroller of Public Accounts,,Glenn Hegar,REP,1190
PARMER,Comptroller of Public Accounts,,OTHER,OTH,33
PECOS,Comptroller of Public Accounts,,Mike Collier,DEM,1108
PECOS,Comptroller of Public Accounts,,Glenn Hegar,REP,1608
PECOS,Comptroller of Public Accounts,,OTHER,OTH,146
POLK,Comptroller of Public Accounts,,Mike Collier,DEM,2282
POLK,Comptroller of Public Accounts,,Glenn Hegar,REP,7496
POLK,Comptroller of Public Accounts,,OTHER,OTH,402
POTTER,Comptroller of Public Accounts,,Mike Collier,DEM,2784
POTTER,Comptroller of Public Accounts,,Glenn Hegar,REP,10209
POTTER,Comptroller of Public Accounts,,OTHER,OTH,630
PRESIDIO,Comptroller of Public Accounts,,Mike Collier,DEM,577
PRESIDIO,Comptroller of Public Accounts,,Glenn Hegar,REP,257
PRESIDIO,Comptroller of Public Accounts,,OTHER,OTH,62
RAINS,Comptroller of Public Accounts,,Mike Collier,DEM,417
RAINS,Comptroller of Public Accounts,,Glenn Hegar,REP,1931
RAINS,Comptroller of Public Accounts,,OTHER,OTH,72
RANDALL,Comptroller of Public Accounts,,Mike Collier,DEM,3448
RANDALL,Comptroller of Public Accounts,,Glenn Hegar,REP,23367
RANDALL,Comptroller of Public Accounts,,OTHER,OTH,1050
REAGAN,Comptroller of Public Accounts,,Mike Collier,DEM,75
REAGAN,Comptroller of Public Accounts,,Glenn Hegar,REP,377
REAGAN,Comptroller of Public Accounts,,OTHER,OTH,22
REAL,Comptroller of Public Accounts,,Mike Collier,DEM,150
REAL,Comptroller of Public Accounts,,Glenn Hegar,REP,835
REAL,Comptroller of Public Accounts,,OTHER,OTH,38
RED RIVER,Comptroller of Public Accounts,,Mike Collier,DEM,707
RED RIVER,Comptroller of Public Accounts,,Glenn Hegar,REP,1842
RED RIVER,Comptroller of Public Accounts,,OTHER,OTH,77
REEVES,Comptroller of Public Accounts,,Mike Collier,DEM,588
REEVES,Comptroller of Public Accounts,,Glenn Hegar,REP,515
REEVES,Comptroller of Public Accounts,,OTHER,OTH,51
REFUGIO,Comptroller of Public Accounts,,Mike Collier,DEM,737
REFUGIO,Comptroller of Public Accounts,,Glenn Hegar,REP,1162
REFUGIO,Comptroller of Public Accounts,,OTHER,OTH,70
ROBERTS,Comptroller of Public Accounts,,Mike Collier,DEM,21
ROBERTS,Comptroller of Public Accounts,,Glenn Hegar,REP,297
ROBERTS,Comptroller of Public Accounts,,OTHER,OTH,11
ROBERTSON,Comptroller of Public Accounts,,Mike Collier,DEM,1904
ROBERTSON,Comptroller of Public Accounts,,Glenn Hegar,REP,2814
ROBERTSON,Comptroller of Public Accounts,,OTHER,OTH,162
ROCKWALL,Comptroller of Public Accounts,,Mike Collier,DEM,4220
ROCKWALL,Comptroller of Public Accounts,,Glenn Hegar,REP,15757
ROCKWALL,Comptroller of Public Accounts,,OTHER,OTH,680
RUNNELS,Comptroller of Public Accounts,,Mike Collier,DEM,295
RUNNELS,Comptroller of Public Accounts,,Glenn Hegar,REP,1866
RUNNELS,Comptroller of Public Accounts,,OTHER,OTH,90
RUSK,Comptroller of Public Accounts,,Mike Collier,DEM,1963
RUSK,Comptroller of Public Accounts,,Glenn Hegar,REP,8114
RUSK,Comptroller of Public Accounts,,OTHER,OTH,249
SABINE,Comptroller of Public Accounts,,Mike Collier,DEM,422
SABINE,Comptroller of Public Accounts,,Glenn Hegar,REP,2187
SABINE,Comptroller of Public Accounts,,OTHER,OTH,69
SAN AUGUSTINE,Comptroller of Public Accounts,,Mike Collier,DEM,844
SAN AUGUSTINE,Comptroller of Public Accounts,,Glenn Hegar,REP,1615
SAN AUGUSTINE,Comptroller of Public Accounts,,OTHER,OTH,92
SAN JACINTO,Comptroller of Public Accounts,,Mike Collier,DEM,1655
SAN JACINTO,Comptroller of Public Accounts,,Glenn Hegar,REP,4305
SAN JACINTO,Comptroller of Public Accounts,,OTHER,OTH,245
SAN PATRICIO,Comptroller of Public Accounts,,Mike Collier,DEM,3982
SAN PATRICIO,Comptroller of Public Accounts,,Glenn Hegar,REP,6793
SAN PATRICIO,Comptroller of Public Accounts,,OTHER,OTH,455
SAN SABA,Comptroller of Public Accounts,,Mike Collier,DEM,168
SAN SABA,Comptroller of Public Accounts,,Glenn Hegar,REP,1198
SAN SABA,Comptroller of Public Accounts,,OTHER,OTH,43
SCHLEICHER,Comptroller of Public Accounts,,Mike Collier,DEM,242
SCHLEICHER,Comptroller of Public Accounts,,Glenn Hegar,REP,547
SCHLEICHER,Comptroller of Public Accounts,,OTHER,OTH,26
SCURRY,Comptroller of Public Accounts,,Mike Collier,DEM,388
SCURRY,Comptroller of Public Accounts,,Glenn Hegar,REP,2333
SCURRY,Comptroller of Public Accounts,,OTHER,OTH,71
SHACKELFORD,Comptroller of Public Accounts,,Mike Collier,DEM,50
SHACKELFORD,Comptroller of Public Accounts,,Glenn Hegar,REP,721
SHACKELFORD,Comptroller of Public Accounts,,OTHER,OTH,17
SHELBY,Comptroller of Public Accounts,,Mike Collier,DEM,1221
SHELBY,Comptroller of Public Accounts,,Glenn Hegar,REP,3962
SHELBY,Comptroller of Public Accounts,,OTHER,OTH,134
SHERMAN,Comptroller of Public Accounts,,Mike Collier,DEM,56
SHERMAN,Comptroller of Public Accounts,,Glenn Hegar,REP,479
SHERMAN,Comptroller of Public Accounts,,OTHER,OTH,25
SMITH,Comptroller of Public Accounts,,Mike Collier,DEM,10739
SMITH,Comptroller of Public Accounts,,Glenn Hegar,REP,35922
SMITH,Comptroller of Public Accounts,,OTHER,OTH,1461
SOMERVELL,Comptroller of Public Accounts,,Mike Collier,DEM,352
SOMERVELL,Comptroller of Public Accounts,,Glenn Hegar,REP,1746
SOMERVELL,Comptroller of Public Accounts,,OTHER,OTH,79
STARR,Comptroller of Public Accounts,,Mike Collier,DEM,3952
STARR,Comptroller of Public Accounts,,Glenn Hegar,REP,832
STARR,Comptroller of Public Accounts,,OTHER,OTH,130
STEPHENS,Comptroller of Public Accounts,,Mike Collier,DEM,213
STEPHENS,Comptroller of Public Accounts,,Glenn Hegar,REP,1647
STEPHENS,Comptroller of Public Accounts,,OTHER,OTH,45
STERLING,Comptroller of Public Accounts,,Mike Collier,DEM,39
STERLING,Comptroller of Public Accounts,,Glenn Hegar,REP,395
STERLING,Comptroller of Public Accounts,,OTHER,OTH,12
STONEWALL,Comptroller of Public Accounts,,Mike Collier,DEM,104
STONEWALL,Comptroller of Public Accounts,,Glenn Hegar,REP,242
STONEWALL,Comptroller of Public Accounts,,OTHER,OTH,15
SUTTON,Comptroller of Public Accounts,,Mike Collier,DEM,114
SUTTON,Comptroller of Public Accounts,,Glenn Hegar,REP,599
SUTTON,Comptroller of Public Accounts,,OTHER,OTH,17
SWISHER,Comptroller of Public Accounts,,Mike Collier,DEM,389
SWISHER,Comptroller of Public Accounts,,Glenn Hegar,REP,929
SWISHER,Comptroller of Public Accounts,,OTHER,OTH,57
TARRANT,Comptroller of Public Accounts,,Mike Collier,DEM,141571
TARRANT,Comptroller of Public Accounts,,Glenn Hegar,REP,210202
TARRANT,Comptroller of Public Accounts,,OTHER,OTH,14300
TAYLOR,Comptroller of Public Accounts,,Mike Collier,DEM,3980
TAYLOR,Comptroller of Public Accounts,,Glenn Hegar,REP,18138
TAYLOR,Comptroller of Public Accounts,,OTHER,OTH,891
TERRELL,Comptroller of Public Accounts,,Mike Collier,DEM,146
TERRELL,Comptroller of Public Accounts,,Glenn Hegar,REP,196
TERRELL,Comptroller of Public Accounts,,OTHER,OTH,28
TERRY,Comptroller of Public Accounts,,Mike Collier,DEM,463
TERRY,Comptroller of Public Accounts,,Glenn Hegar,REP,1654
TERRY,Comptroller of Public Accounts,,OTHER,OTH,69
THROCKMORTON,Comptroller of Public Accounts,,Mike Collier,DEM,76
THROCKMORTON,Comptroller of Public Accounts,,Glenn Hegar,REP,422
THROCKMORTON,Comptroller of Public Accounts,,OTHER,OTH,18
TITUS,Comptroller of Public Accounts,,Mike Collier,DEM,1395
TITUS,Comptroller of Public Accounts,,Glenn Hegar,REP,3408
TITUS,Comptroller of Public Accounts,,OTHER,OTH,148
TOM GREEN,Comptroller of Public Accounts,,Mike Collier,DEM,3593
TOM GREEN,Comptroller of Public Accounts,,Glenn Hegar,REP,13983
TOM GREEN,Comptroller of Public Accounts,,OTHER,OTH,751
TRAVIS,Comptroller of Public Accounts,,Mike Collier,DEM,155345
TRAVIS,Comptroller of Public Accounts,,Glenn Hegar,REP,88752
TRAVIS,Comptroller of Public Accounts,,OTHER,OTH,18166
TRINITY,Comptroller of Public Accounts,,Mike Collier,DEM,989
TRINITY,Comptroller of Public Accounts,,Glenn Hegar,REP,2658
TRINITY,Comptroller of Public Accounts,,OTHER,OTH,124
TYLER,Comptroller of Public Accounts,,Mike Collier,DEM,1021
TYLER,Comptroller of Public Accounts,,Glenn Hegar,REP,3361
TYLER,Comptroller of Public Accounts,,OTHER,OTH,196
UPSHUR,Comptroller of Public Accounts,,Mike Collier,DEM,1529
UPSHUR,Comptroller of Public Accounts,,Glenn Hegar,REP,6750
UPSHUR,Comptroller of Public Accounts,,OTHER,OTH,346
UPTON,Comptroller of Public Accounts,,Mike Collier,DEM,112
UPTON,Comptroller of Public Accounts,,Glenn Hegar,REP,475
UPTON,Comptroller of Public Accounts,,OTHER,OTH,31
UVALDE,Comptroller of Public Accounts,,Mike Collier,DEM,2071
UVALDE,Comptroller of Public Accounts,,Glenn Hegar,REP,2751
UVALDE,Comptroller of Public Accounts,,OTHER,OTH,167
VAL VERDE,Comptroller of Public Accounts,,Mike Collier,DEM,3612
VAL VERDE,Comptroller of Public Accounts,,Glenn Hegar,REP,2938
VAL VERDE,Comptroller of Public Accounts,,OTHER,OTH,347
VAN ZANDT,Comptroller of Public Accounts,,Mike Collier,DEM,1818
VAN ZANDT,Comptroller of Public Accounts,,Glenn Hegar,REP,9453
VAN ZANDT,Comptroller of Public Accounts,,OTHER,OTH,390
VICTORIA,Comptroller of Public Accounts,,Mike Collier,DEM,3903
VICTORIA,Comptroller of Public Accounts,,Glenn Hegar,REP,12657
VICTORIA,Comptroller of Public Accounts,,OTHER,OTH,412
WALKER,Comptroller of Public Accounts,,Mike Collier,DEM,3243
WALKER,Comptroller of Public Accounts,,Glenn Hegar,REP,7426
WALKER,Comptroller of Public Accounts,,OTHER,OTH,448
WALLER,Comptroller of Public Accounts,,Mike Collier,DEM,2513
WALLER,Comptroller of Public Accounts,,Glenn Hegar,REP,6486
WALLER,Comptroller of Public Accounts,,OTHER,OTH,171
WARD,Comptroller of Public Accounts,,Mike Collier,DEM,521
WARD,Comptroller of Public Accounts,,Glenn Hegar,REP,1309
WARD,Comptroller of Public Accounts,,OTHER,OTH,77
WASHINGTON,Comptroller of Public Accounts,,Mike Collier,DEM,1809
WASHINGTON,Comptroller of Public Accounts,,Glenn Hegar,REP,6906
WASHINGTON,Comptroller of Public Accounts,,OTHER,OTH,220
WEBB,Comptroller of Public Accounts,,Mike Collier,DEM,17708
WEBB,Comptroller of Public Accounts,,Glenn Hegar,REP,5779
WEBB,Comptroller of Public Accounts,,OTHER,OTH,1971
WHARTON,Comptroller of Public Accounts,,Mike Collier,DEM,1894
WHARTON,Comptroller of Public Accounts,,Glenn Hegar,REP,6334
WHARTON,Comptroller of Public Accounts,,OTHER,OTH,128
WHEELER,Comptroller of Public Accounts,,Mike Collier,DEM,142
WHEELER,Comptroller of Public Accounts,,Glenn Hegar,REP,1092
WHEELER,Comptroller of Public Accounts,,OTHER,OTH,44
WICHITA,Comptroller of Public Accounts,,Mike Collier,DEM,4759
WICHITA,Comptroller of Public Accounts,,Glenn Hegar,REP,15375
WICHITA,Comptroller of Public Accounts,,OTHER,OTH,766
WILBARGER,Comptroller of Public Accounts,,Mike Collier,DEM,619
WILBARGER,Comptroller of Public Accounts,,Glenn Hegar,REP,1905
WILBARGER,Comptroller of Public Accounts,,OTHER,OTH,80
WILLACY,Comptroller of Public Accounts,,Mike Collier,DEM,1226
WILLACY,Comptroller of Public Accounts,,Glenn Hegar,REP,705
WILLACY,Comptroller of Public Accounts,,OTHER,OTH,127
WILLIAMSON,Comptroller of Public Accounts,,Mike Collier,DEM,36262
WILLIAMSON,Comptroller of Public Accounts,,Glenn Hegar,REP,59497
WILLIAMSON,Comptroller of Public Accounts,,OTHER,OTH,6248
WILSON,Comptroller of Public Accounts,,Mike Collier,DEM,2553
WILSON,Comptroller of Public Accounts,,Glenn Hegar,REP,7190
WILSON,Comptroller of Public Accounts,,OTHER,OTH,411
WINKLER,Comptroller of Public Accounts,,Mike Collier,DEM,169
WINKLER,Comptroller of Public Accounts,,Glenn Hegar,REP,729
WINKLER,Comptroller of Public Accounts,,OTHER,OTH,38
WISE,Comptroller of Public Accounts,,Mike Collier,DEM,2026
WISE,Comptroller of Public Accounts,,Glenn Hegar,REP,9916
WISE,Comptroller of Public Accounts,,OTHER,OTH,489
WOOD,Comptroller of Public Accounts,,Mike Collier,DEM,1452
WOOD,Comptroller of Public Accounts,,Glenn Hegar,REP,9405
WOOD,Comptroller of Public Accounts,,OTHER,OTH,315
YOAKUM,Comptroller of Public Accounts,,Mike Collier,DEM,124
YOAKUM,Comptroller of Public Accounts,,Glenn Hegar,REP,945
YOAKUM,Comptroller of Public Accounts,,OTHER,OTH,34
YOUNG,Comptroller of Public Accounts,,Mike Collier,DEM,654
YOUNG,Comptroller of Public Accounts,,Glenn Hegar,REP,4308
YOUNG,Comptroller of Public Accounts,,OTHER,OTH,215
ZAPATA,Comptroller of Public Accounts,,Mike Collier,DEM,787
ZAPATA,Comptroller of Public Accounts,,Glenn Hegar,REP,287
ZAPATA,Comptroller of Public Accounts,,OTHER,OTH,37
ZAVALA,Comptroller of Public Accounts,,Mike Collier,DEM,1084
ZAVALA,Comptroller of Public Accounts,,Glenn Hegar,REP,278
ZAVALA,Comptroller of Public Accounts,,OTHER,OTH,53
